year,month,day,hour,miniute,Temperature1,Temperature2,VaporPressure1,VaporPressure2,ShortwavRadiation,AverageNetRadiation,SoilTemperature,WaterContent2,Total Precipitation
2003,1,7,2,30,-23.3,-24.73,0.042,0.041,0,0,-10.44,0.064,0
2003,1,7,3,0,-22.99,-23.56,0.046,0.046,0,0,-10.62,0.064,0
2003,1,7,3,30,-21.48,-22.53,0.048,0.047,0.135,0,-10.79,0.064,0
2003,1,7,4,0,-22.47,-23.89,0.046,0.044,0,0,-10.94,0.063,0
2003,1,7,4,30,-22.56,-24.29,0.044,0.042,0.001,0,-11.1,0.063,0
2003,1,7,5,0,-21.3,-22.02,0.051,0.051,0.025,0,-11.25,0.063,0
2003,1,7,5,30,-21.22,-22.18,0.049,0.048,0,0,-11.38,0.063,0
2003,1,7,6,0,-21.43,-22.92,0.048,0.046,0.02,0,-11.51,0.063,0
2003,1,7,6,30,-22.29,-23.93,0.044,0.043,0,0,-11.64,0.063,0
2003,1,7,7,0,-20.85,-22.49,0.051,0.05,0.302,0,-11.78,0.063,0
2003,1,7,7,30,-20.52,-21.35,0.048,0.049,0.443,0,-11.9,0.062,0
2003,1,7,8,0,-23.32,-24.19,0.044,0.043,0,0,-12.01,0.062,0
2003,1,7,8,30,-23.4,-25.88,0.043,0.039,0.441,2.983,-12.13,0.062,0
2003,1,7,9,0,-23.7,-25.11,0.044,0.044,27.75,34.78,-12.25,0.062,0
2003,1,7,9,30,-16.45,-16.65,0.068,0.07,117.1,122.6,-12.37,0.062,0
2003,1,7,10,0,-12.33,-12.05,0.068,0.069,208.5,255.3,-12.42,0.062,0
2003,1,7,10,30,-11.9,-11.44,0.065,0.067,299,400.3,-12.39,0.062,0
2003,1,7,11,0,-11.1,-10.57,0.064,0.066,381.2,536.2,-12.23,0.062,0
2003,1,7,11,30,-9.47,-8.84,0.069,0.071,450.4,657.9,-11.91,0.062,0
2003,1,7,12,0,-7.97,-7.321,0.068,0.07,505.4,754.5,-11.48,0.062,0
2003,1,7,12,30,-7.057,-6.256,0.064,0.068,547.8,833,-11,0.062,0
2003,1,7,13,0,-5.932,-5.108,0.063,0.067,570.3,885,-10.42,0.062,0
2003,1,7,13,30,-4.83,-4.067,0.064,0.067,576.1,908,-9.77,0.062,0
2003,1,7,14,0,-3.924,-3.108,0.059,0.062,568.3,903,-9.12,0.062,0
2003,1,7,14,30,-3.079,-2.25,0.057,0.059,545.3,868,-8.5,0.063,0
2003,1,7,15,0,-2.289,-1.49,0.054,0.057,502.4,808,-7.93,0.063,0
2003,1,7,15,30,-1.453,-0.724,0.057,0.06,446.9,720,-7.433,0.063,0
2003,1,7,16,0,-1.18,-0.464,0.058,0.061,378.9,610.1,-7.022,0.063,0
2003,1,7,16,30,-1.208,-0.58,0.057,0.06,301.7,482,-6.695,0.063,0
2003,1,7,17,0,-1.242,-0.669,0.057,0.06,215.4,339.6,-6.461,0.064,0
2003,1,7,17,30,-1.798,-1.434,0.056,0.058,122.7,193,-6.334,0.064,0
2003,1,7,18,0,-5.584,-5.425,0.063,0.065,33.76,60.49,-6.342,0.064,0
2003,1,7,18,30,-9.23,-10.09,0.059,0.058,0,0,-6.477,0.064,0
2003,1,7,19,0,-13.53,-14.43,0.048,0.048,0,0,-6.716,0.065,0
2003,1,7,19,30,-17.25,-18.14,0.044,0.042,0.001,0,-6.999,0.065,0
2003,1,7,20,0,-14.63,-16.84,0.051,0.049,0.009,0,-7.301,0.065,0
2003,1,7,20,30,-16.28,-17.87,0.048,0.046,0,0,-7.599,0.065,0
2003,1,7,21,0,-18.57,-19.29,0.048,0.048,0,0,-7.877,0.065,0
2003,1,7,21,30,-17.89,-18.38,0.052,0.052,0,0,-8.14,0.065,0
2003,1,7,22,0,-18.55,-19.04,0.051,0.052,0,0,-8.39,0.065,0
2003,1,7,22,30,-18.35,-18.96,0.055,0.055,0,0,-8.61,0.064,0
2003,1,7,23,0,-17.06,-17.79,0.059,0.059,0,0,-8.82,0.064,0
2003,1,7,23,30,-17.77,-18.42,0.055,0.056,0,0,-9.01,0.064,0
2003,1,8,0,0,-19.18,-19.77,0.054,0.054,0,0,-9.19,0.064,0
2003,1,8,0,30,-19.63,-20.19,0.053,0.053,0,0,-9.37,0.064,0
2003,1,8,1,0,-20.68,-21.56,0.05,0.049,0,0,-9.54,0.064,0
2003,1,8,1,30,-20.04,-22.97,0.051,0.046,0,0,-9.72,0.064,0
2003,1,8,2,0,-19.15,-21.96,0.05,0.049,0.001,0,-9.91,0.064,0
2003,1,8,2,30,-20.58,-21.4,0.052,0.053,0,0,-10.09,0.064,0
2003,1,8,3,0,-20.58,-21.28,0.054,0.054,0,0,-10.25,0.064,0
2003,1,8,3,30,-20.28,-20.95,0.055,0.055,0,0,-10.4,0.064,0
2003,1,8,4,0,-21.11,-21.85,0.054,0.054,0,0,-10.53,0.064,0
2003,1,8,4,30,-19.71,-21.99,0.054,0.052,0,0,-10.66,0.063,0
2003,1,8,5,0,-21.76,-22.65,0.052,0.051,0,0,-10.78,0.063,0
2003,1,8,5,30,-21.28,-21.87,0.055,0.055,0,0,-10.91,0.063,0
2003,1,8,6,0,-21.39,-23.2,0.052,0.049,0.046,0,-11.04,0.063,0
2003,1,8,6,30,-21.77,-23.07,0.048,0.048,0.003,0,-11.18,0.063,0
2003,1,8,7,0,-23.22,-24.05,0.048,0.047,0,0,-11.32,0.063,0
2003,1,8,7,30,-22.67,-23.22,0.051,0.051,0,0,-11.46,0.063,0
2003,1,8,8,0,-22.04,-22.65,0.054,0.054,0,0,-11.58,0.062,0
2003,1,8,8,30,-21.45,-22.03,0.057,0.056,0.594,2.449,-11.67,0.062,0
2003,1,8,9,0,-20.32,-21.36,0.06,0.06,30.22,38.65,-11.75,0.062,0
2003,1,8,9,30,-14.61,-14.76,0.083,0.085,124.7,145.3,-11.81,0.062,0
2003,1,8,10,0,-10.74,-10.45,0.075,0.078,181,235.5,-11.78,0.062,0
2003,1,8,10,30,-12.37,-11.89,0.077,0.079,274.1,380.3,-11.67,0.062,0
2003,1,8,11,0,-10.66,-10.12,0.077,0.079,339.3,488.7,-11.49,0.062,0
2003,1,8,11,30,-8.89,-8.28,0.074,0.077,430.1,635.8,-11.2,0.062,0
2003,1,8,12,0,-7.172,-6.426,0.071,0.074,491.8,740.4,-10.82,0.062,0
2003,1,8,12,30,-6.342,-5.662,0.068,0.071,474.3,736.8,-10.36,0.062,0
2003,1,8,13,0,-5.416,-4.671,0.068,0.071,550.7,863,-9.83,0.062,0
2003,1,8,13,30,-5.09,-4.307,0.064,0.067,529.9,842,-9.24,0.062,0
2003,1,8,14,0,-4.282,-3.509,0.066,0.069,556.7,893,-8.66,0.063,0
2003,1,8,14,30,-4.172,-3.496,0.068,0.071,390.3,638.7,-8.09,0.063,0
2003,1,8,15,0,-4.364,-3.728,0.065,0.068,385.1,622.6,-7.603,0.063,0
2003,1,8,15,30,-4.683,-4.142,0.063,0.066,284.8,469.5,-7.248,0.063,0
2003,1,8,16,0,-4.876,-4.436,0.07,0.073,225.2,372.2,-6.978,0.063,0
2003,1,8,16,30,-5.891,-5.64,0.069,0.071,144,243.2,-6.793,0.064,0
2003,1,8,17,0,-6.57,-6.395,0.07,0.072,107.4,180.8,-6.706,0.064,0
2003,1,8,17,30,-7.237,-7.158,0.07,0.071,66.57,112.8,-6.702,0.064,0
2003,1,8,18,0,-8.99,-9.48,0.066,0.065,19.22,38.19,-6.761,0.064,0
2003,1,8,18,30,-10.43,-10.57,0.078,0.078,0.866,0,-6.9,0.064,0
2003,1,8,19,0,-10.27,-10.38,0.078,0.078,0,0,-7.074,0.064,0
2003,1,8,19,30,-10.45,-10.58,0.076,0.076,0,0,-7.228,0.064,0
2003,1,8,20,0,-10.71,-10.76,0.076,0.077,0,0,-7.365,0.064,0
2003,1,8,20,30,-10.64,-10.71,0.078,0.078,0,0,-7.478,0.064,0
2003,1,8,21,0,-10.78,-10.88,0.076,0.077,0,0,-7.574,0.064,0
2003,1,8,21,30,-11.11,-11.56,0.082,0.083,0,0,-7.67,0.064,0
2003,1,8,22,0,-12.53,-13.8,0.073,0.073,0,0,-7.795,0.064,0
2003,1,8,22,30,-12.08,-12.96,0.071,0.072,0.013,0,-7.96,0.064,0
2003,1,8,23,0,-12.24,-13.47,0.075,0.077,0.003,0,-8.13,0.064,0
2003,1,8,23,30,-12.45,-12.86,0.085,0.086,0.001,0,-8.25,0.064,0
2003,1,9,0,0,-13.29,-14.67,0.086,0.082,0,0,-8.36,0.064,0
2003,1,9,0,30,-15.39,-16.06,0.088,0.086,0,0,-8.49,0.064,0
2003,1,9,1,0,-17.06,-17.61,0.082,0.08,0,0,-8.62,0.064,0
2003,1,9,1,30,-19.03,-19.52,0.08,0.077,0,0,-8.78,0.064,0
2003,1,9,2,0,-17.58,-18.26,0.1,0.095,0,0,-8.97,0.064,0
2003,1,9,2,30,-18.23,-19.07,0.099,0.092,0,0,-9.14,0.064,0
2003,1,9,3,0,-18.45,-19.01,0.098,0.094,0,0,-9.32,0.064,0
2003,1,9,3,30,-18.35,-18.79,0.101,0.098,0.364,0,-9.47,0.064,0
2003,1,9,4,0,-16.36,-16.74,0.117,0.115,0.298,0,-9.59,0.064,0
2003,1,9,4,30,-17.47,-17.81,0.106,0.104,0,0,-9.67,0.064,0
2003,1,9,5,0,-19.54,-19.87,0.092,0.09,0,0,-9.76,0.064,0
2003,1,9,5,30,-20.7,-21.12,0.082,0.079,0,0,-9.89,0.064,0
2003,1,9,6,0,-21.19,-21.78,0.078,0.074,0,0,-10.04,0.064,0
2003,1,9,6,30,-20.9,-21.22,0.08,0.078,0,0,-10.2,0.063,0
2003,1,9,7,0,-19.96,-20.73,0.087,0.081,0,0,-10.35,0.063,0
2003,1,9,7,30,-19.13,-20.2,0.093,0.087,0.034,0,-10.49,0.063,0
2003,1,9,8,0,-18.22,-18.55,0.099,0.098,0,0,-10.62,0.063,0
2003,1,9,8,30,-18.75,-19.13,0.093,0.091,0.338,2.657,-10.72,0.063,0
2003,1,9,9,0,-18.91,-19.27,0.093,0.091,29.38,31.79,-10.81,0.063,0
2003,1,9,9,30,-15.01,-15.03,0.127,0.128,140.9,104.5,-10.9,0.063,0
2003,1,9,10,0,-11.75,-11.51,0.143,0.146,232.1,216,-10.92,0.063,0
2003,1,9,10,30,-10.62,-10.26,0.145,0.147,261.8,349,-10.86,0.062,0
2003,1,9,11,0,-9.41,-8.77,0.142,0.145,375.3,528.3,-10.71,0.062,0
2003,1,9,11,30,-7.82,-7.148,0.113,0.115,437.1,647,-10.45,0.062,0
2003,1,9,12,0,-7.086,-6.357,0.109,0.112,496.8,750.1,-10.11,0.062,0
2003,1,9,12,30,-6.4,-5.605,0.105,0.108,538,830,-9.74,0.063,0
2003,1,9,13,0,-6.195,-5.244,0.105,0.109,561.7,881,-9.29,0.063,0
2003,1,9,13,30,-5.695,-4.773,0.105,0.108,570.3,906,-8.77,0.063,0
2003,1,9,14,0,-5.165,-4.312,0.104,0.107,575.3,922,-8.23,0.063,0
2003,1,9,14,30,-4.951,-4.103,0.097,0.1,464.2,750.1,-7.701,0.063,0
2003,1,9,15,0,-5.094,-4.346,0.085,0.088,440.6,709.1,-7.245,0.063,0
2003,1,9,15,30,-4.996,-4.369,0.085,0.088,328.8,539.2,-6.916,0.064,0
2003,1,9,16,0,-4.411,-3.731,0.084,0.087,389.1,618,-6.654,0.064,0
2003,1,9,16,30,-4.614,-4.016,0.077,0.08,313.8,493.9,-6.437,0.064,0
2003,1,9,17,0,-4.762,-4.327,0.07,0.073,220.6,342.4,-6.267,0.064,0
2003,1,9,17,30,-5.748,-5.532,0.065,0.067,119.3,186.6,-6.184,0.065,0
2003,1,9,18,0,-6.516,-6.46,0.065,0.067,56.98,83,-6.208,0.065,0
2003,1,9,18,30,-11.37,-11.7,0.059,0.059,0.514,0,-6.321,0.065,0
2003,1,9,19,0,-14.41,-14.85,0.056,0.056,0,0,-6.53,0.065,0
2003,1,9,19,30,-14.36,-14.77,0.062,0.062,0,0,-6.798,0.065,0
2003,1,9,20,0,-14.85,-15.31,0.064,0.065,0,0,-7.068,0.065,0
2003,1,9,20,30,-14.01,-14.75,0.074,0.073,0.548,0,-7.329,0.065,0
2003,1,9,21,0,-15.97,-17.34,0.063,0.06,0,0,-7.59,0.065,0
2003,1,9,21,30,-16.57,-17.3,0.071,0.071,0.243,0,-7.844,0.065,0
2003,1,9,22,0,-15.55,-15.92,0.072,0.072,0.269,0,-8.08,0.065,0
2003,1,9,22,30,-18.82,-19.46,0.06,0.059,0,0,-8.29,0.065,0
2003,1,9,23,0,-18.26,-19.87,0.065,0.061,0.011,0,-8.5,0.065,0
2003,1,9,23,30,-19.49,-20.78,0.06,0.058,0,0,-8.71,0.065,0
2003,1,10,0,0,-21.07,-22.21,0.059,0.055,0,0,-8.92,0.064,0
2003,1,10,0,30,-20.73,-21.95,0.061,0.057,0,0,-9.14,0.064,0
2003,1,10,1,0,-21.87,-23.32,0.058,0.053,0,0,-9.35,0.064,0
2003,1,10,1,30,-20.79,-23.81,0.063,0.052,0,0,-9.55,0.064,0
2003,1,10,2,0,-20.62,-24.42,0.065,0.05,0,0,-9.76,0.064,0
2003,1,10,2,30,-20.42,-24.65,0.064,0.05,0,0,-9.95,0.064,0
2003,1,10,3,0,-21.62,-24.28,0.061,0.052,0,0,-10.14,0.064,0
2003,1,10,3,30,-22.4,-23.82,0.059,0.055,0,0,-10.32,0.064,0
2003,1,10,4,0,-22.5,-23.38,0.059,0.056,0,0,-10.48,0.064,0
2003,1,10,4,30,-20.75,-23.59,0.066,0.055,0,0,-10.63,0.064,0
2003,1,10,5,0,-21.43,-23.87,0.062,0.055,0,0,-10.78,0.063,0
2003,1,10,5,30,-21.51,-23.03,0.064,0.06,0.077,0,-10.92,0.063,0
2003,1,10,6,0,-22.98,-23.41,0.059,0.057,0,0,-11.06,0.063,0
2003,1,10,6,30,-21.98,-23.64,0.061,0.055,0.082,0,-11.18,0.063,0
2003,1,10,7,0,-24.1,-24.97,0.052,0.049,0,0,-11.31,0.063,0
2003,1,10,7,30,-23.77,-24.67,0.054,0.051,0,0,-11.44,0.063,0
2003,1,10,8,0,-23,-24.77,0.057,0.05,0.03,0,-11.57,0.063,0
2003,1,10,8,30,-23.67,-24.96,0.053,0.049,0.303,2.217,-11.7,0.062,0
2003,1,10,9,0,-23,-24.37,0.058,0.053,27.63,31.69,-11.82,0.062,0
2003,1,10,9,30,-17.32,-17.54,0.097,0.098,133.2,118.9,-11.93,0.062,0
2003,1,10,10,0,-12.47,-12.23,0.105,0.107,219.2,237.5,-11.98,0.062,0
2003,1,10,10,30,-13.03,-12.63,0.1,0.102,285.5,378,-11.95,0.062,0
2003,1,10,11,0,-12.09,-11.54,0.102,0.104,370.5,524.8,-11.82,0.062,0
2003,1,10,11,30,-11.05,-10.38,0.102,0.104,442.4,650.5,-11.55,0.062,0
2003,1,10,12,0,-9.78,-9.06,0.099,0.101,499.1,751.3,-11.17,0.062,0
2003,1,10,12,30,-8.91,-8.15,0.099,0.101,541.8,835,-10.73,0.062,0
2003,1,10,13,0,-7.935,-7.236,0.101,0.102,569.9,898,-10.2,0.062,0
2003,1,10,13,30,-7.035,-6.173,0.104,0.107,584.6,931,-9.57,0.062,0
2003,1,10,14,0,-6.199,-5.322,0.105,0.109,597.8,957,-8.93,0.062,0
2003,1,10,14,30,-5.571,-4.671,0.106,0.11,677,1086,-8.32,0.063,0
2003,1,10,15,0,-5.787,-4.997,0.109,0.112,391.3,639.2,-7.701,0.063,0
2003,1,10,15,30,-7.49,-7.203,0.109,0.11,112.1,200,-7.173,0.063,0
2003,1,10,16,0,-7.071,-6.689,0.11,0.112,247.3,406.6,-6.998,0.063,0
2003,1,10,16,30,-5.459,-4.738,0.106,0.109,382.7,603.7,-6.915,0.064,0
2003,1,10,17,0,-5.713,-5.004,0.1,0.103,255,393.9,-6.684,0.064,0
2003,1,10,17,30,-7.031,-6.78,0.096,0.097,81,142.7,-6.503,0.064,0
2003,1,10,18,0,-9.24,-9.37,0.09,0.091,21.59,49.42,-6.501,0.064,0
2003,1,10,18,30,-13.01,-13.3,0.081,0.081,1.07,0,-6.656,0.064,0
2003,1,10,19,0,-14.69,-15.03,0.076,0.076,0,0,-6.899,0.065,0
2003,1,10,19,30,-16.2,-16.52,0.071,0.071,0,0,-7.177,0.065,0
2003,1,10,20,0,-15.56,-15.97,0.075,0.075,0.046,0,-7.46,0.065,0
2003,1,10,20,30,-15.47,-16.2,0.074,0.072,0.002,0,-7.728,0.065,0
2003,1,10,21,0,-20.43,-21.37,0.055,0.053,0,0,-7.992,0.065,0
2003,1,10,21,30,-21.17,-21.99,0.057,0.055,0,0,-8.27,0.064,0
2003,1,10,22,0,-21.72,-22.57,0.057,0.054,0,0,-8.55,0.064,0
2003,1,10,22,30,-21.34,-22.13,0.062,0.059,0,0,-8.82,0.064,0
2003,1,10,23,0,-20.25,-21.07,0.067,0.065,0,0,-9.07,0.064,0
2003,1,10,23,30,-20.71,-21.57,0.066,0.064,0,0,-9.29,0.064,0
2003,1,11,0,0,-20.25,-20.93,0.071,0.069,0,0,-9.5,0.064,0
2003,1,11,0,30,-21.52,-22.04,0.065,0.063,0,0,-9.69,0.064,0
2003,1,11,1,0,-21.34,-22.11,0.068,0.065,0,0,-9.87,0.064,0
2003,1,11,1,30,-19.99,-20.5,0.076,0.075,0,0,-10.05,0.064,0
2003,1,11,2,0,-20.64,-21.19,0.072,0.07,0,0,-10.2,0.063,0
2003,1,11,2,30,-22.49,-23,0.063,0.061,0,0,-10.35,0.063,0
2003,1,11,3,0,-22.01,-22.86,0.066,0.063,0,0,-10.5,0.063,0
2003,1,11,3,30,-21.43,-22.34,0.07,0.066,0,0,-10.65,0.063,0
2003,1,11,4,0,-22.99,-23.68,0.06,0.058,0,0,-10.8,0.063,0
2003,1,11,4,30,-23.07,-23.66,0.061,0.058,0,0,-10.94,0.063,0
2003,1,11,5,0,-22.46,-23.12,0.064,0.061,0,0,-11.08,0.063,0
2003,1,11,5,30,-23.37,-24.04,0.058,0.055,0,0,-11.22,0.063,0
2003,1,11,6,0,-24.15,-24.72,0.055,0.052,0,0,-11.35,0.063,0
2003,1,11,6,30,-24.27,-24.77,0.054,0.052,0,0,-11.49,0.062,0
2003,1,11,7,0,-24.36,-24.99,0.054,0.051,0,0,-11.62,0.062,0
2003,1,11,7,30,-24.83,-25.66,0.051,0.047,0,0,-11.75,0.062,0
2003,1,11,8,0,-25.11,-25.82,0.05,0.047,0,0,-11.88,0.062,0
2003,1,11,8,30,-23.75,-24.48,0.058,0.055,0.328,1.925,-12.01,0.062,0
2003,1,11,9,0,-23.42,-24.19,0.06,0.056,15.26,24.43,-12.11,0.062,0
2003,1,11,9,30,-20.17,-20.34,0.085,0.085,109.5,91.5,-12.2,0.062,0
2003,1,11,10,0,-15.23,-14.94,0.116,0.118,236,205.9,-12.25,0.062,0
2003,1,11,10,30,-13.51,-13.02,0.12,0.122,338.5,372.9,-12.23,0.061,0
2003,1,11,11,0,-11.57,-11.09,0.12,0.121,398.2,520.3,-12.11,0.061,0
2003,1,11,11,30,-9.7,-9.06,0.097,0.1,449.1,651.2,-11.85,0.061,0
2003,1,11,12,0,-9.24,-8.52,0.087,0.09,514.2,766.3,-11.47,0.061,0
2003,1,11,12,30,-9.04,-8.19,0.08,0.083,558.3,850,-11.03,0.061,0
2003,1,11,13,0,-8.5,-7.628,0.07,0.073,635.3,979,-10.53,0.062,0
2003,1,11,13,30,-8.35,-7.653,0.063,0.066,432.3,681.7,-9.95,0.062,0
2003,1,11,14,0,-9.06,-8.66,0.059,0.061,231.9,374.2,-9.41,0.062,0
2003,1,11,14,30,-9.36,-9.08,0.053,0.055,190.2,311.8,-9.11,0.062,0
2003,1,11,15,0,-8.96,-8.58,0.051,0.054,285.8,462.5,-8.93,0.062,0
2003,1,11,15,30,-8.85,-8.4,0.056,0.059,232.9,376.1,-8.75,0.062,0
2003,1,11,16,0,-9.69,-9.49,0.061,0.063,107.2,179.6,-8.55,0.063,0
2003,1,11,16,30,-9.82,-9.62,0.074,0.075,161.1,260.1,-8.46,0.063,0
2003,1,11,17,0,-8.21,-7.574,0.075,0.078,266.2,398.8,-8.43,0.063,0
2003,1,11,17,30,-9.82,-9.57,0.096,0.097,100.6,144.3,-8.32,0.063,0
2003,1,11,18,0,-10.46,-10.29,0.082,0.083,61.37,87.3,-8.26,0.063,0
2003,1,11,18,30,-14.38,-14.58,0.072,0.072,0.699,0,-8.32,0.063,0
2003,1,11,19,0,-16.6,-17.08,0.068,0.067,0.004,0,-8.51,0.063,0
2003,1,11,19,30,-15.16,-15.43,0.079,0.079,0.016,0,-8.76,0.063,0
2003,1,11,20,0,-17.28,-17.75,0.07,0.069,0,0,-8.98,0.063,0
2003,1,11,20,30,-17.51,-17.96,0.07,0.069,0,0,-9.21,0.063,0
2003,1,11,21,0,-19.34,-19.65,0.064,0.063,0,0,-9.44,0.063,0
2003,1,11,21,30,-18.44,-18.77,0.068,0.068,0,0,-9.66,0.063,0
2003,1,11,22,0,-19.09,-19.53,0.066,0.065,0,0,-9.86,0.063,0
2003,1,11,22,30,-20.23,-20.71,0.062,0.061,0,0,-10.06,0.063,0
2003,1,11,23,0,-20.59,-21.12,0.062,0.061,0,0,-10.26,0.063,0
2003,1,11,23,30,-19.95,-20.37,0.062,0.062,0,0,-10.46,0.063,0
2003,1,12,0,0,-21.14,-21.71,0.056,0.056,0,0,-10.64,0.063,0
2003,1,12,0,30,-20.15,-20.59,0.062,0.062,0,0,-10.82,0.063,0
2003,1,12,1,0,-20.76,-21.2,0.057,0.056,0,0,-10.98,0.063,0
2003,1,12,1,30,-21.32,-22.02,0.055,0.054,0,0,-11.14,0.063,0
2003,1,12,2,0,-20.86,-21.28,0.055,0.055,0,0,-11.3,0.062,0
2003,1,12,2,30,-21.82,-22.26,0.051,0.051,0,0,-11.45,0.062,0
2003,1,12,3,0,-22.23,-22.88,0.046,0.046,0,0,-11.61,0.062,0
2003,1,12,3,30,-22.2,-22.67,0.045,0.045,0,0,-11.76,0.062,0
2003,1,12,4,0,-21.62,-22.09,0.043,0.044,0,0,-11.91,0.062,0
2003,1,12,4,30,-22.21,-22.7,0.038,0.039,0,0,-12.04,0.062,0
2003,1,12,5,0,-20.88,-21.48,0.04,0.041,0.01,0,-12.18,0.062,0
2003,1,12,5,30,-22.97,-23.66,0.036,0.036,0.162,0,-12.32,0.061,0
2003,1,12,6,0,-23.2,-23.47,0.034,0.035,0.062,0,-12.45,0.061,0
2003,1,12,6,30,-22.18,-22.73,0.039,0.039,0.276,0,-12.57,0.061,0
2003,1,12,7,0,-20.95,-21.46,0.039,0.039,0,0,-12.69,0.061,0
2003,1,12,7,30,-22.16,-22.59,0.036,0.037,0,0,-12.8,0.061,0
2003,1,12,8,0,-22.67,-23.03,0.035,0.036,0,0,-12.91,0.061,0
2003,1,12,8,30,-22.75,-23.37,0.033,0.034,0.357,2.645,-13.03,0.061,0
2003,1,12,9,0,-22.62,-23.02,0.034,0.035,24.58,32.95,-13.14,0.061,0
2003,1,12,9,30,-16.66,-16.7,0.048,0.049,118.7,122.3,-13.23,0.061,0
2003,1,12,10,0,-13.02,-12.74,0.05,0.053,211.6,254.9,-13.25,0.06,0
2003,1,12,10,30,-13.09,-12.65,0.053,0.054,305.8,402.8,-13.2,0.06,0
2003,1,12,11,0,-12.62,-12.06,0.054,0.056,393.2,541.3,-13.07,0.06,0
2003,1,12,11,30,-11.42,-10.78,0.049,0.051,466.3,667.2,-12.81,0.06,0
2003,1,12,12,0,-10.12,-9.46,0.047,0.049,524.6,767.7,-12.41,0.06,0
2003,1,12,12,30,-9.31,-8.56,0.044,0.047,567.4,849,-11.94,0.06,0
2003,1,12,13,0,-8.31,-7.543,0.041,0.044,592.8,906,-11.39,0.06,0
2003,1,12,13,30,-6.941,-6.186,0.041,0.042,599.9,934,-10.75,0.061,0
2003,1,12,14,0,-6.496,-5.75,0.038,0.04,593.6,935,-10.09,0.061,0
2003,1,12,14,30,-5.36,-4.636,0.037,0.04,569.7,904,-9.47,0.061,0
2003,1,12,15,0,-4.402,-3.525,0.035,0.038,532,845,-8.88,0.061,0
2003,1,12,15,30,-3.741,-2.933,0.035,0.038,478.1,758.6,-8.37,0.062,0
2003,1,12,16,0,-3.213,-2.501,0.031,0.034,411.5,650.2,-7.944,0.062,0
2003,1,12,16,30,-3.427,-2.735,0.033,0.035,333,522,-7.601,0.062,0
2003,1,12,17,0,-3.776,-3.224,0.032,0.034,244.8,380.6,-7.339,0.062,0
2003,1,12,17,30,-3.695,-3.249,0.032,0.034,150.9,234.9,-7.185,0.063,0
2003,1,12,18,0,-6.391,-6.107,0.037,0.038,61.82,95,-7.18,0.063,0
2003,1,12,18,30,-11.81,-12.78,0.033,0.032,1.892,0,-7.322,0.063,0
2003,1,12,19,0,-18.74,-19.6,0.024,0.024,0,0,-7.578,0.063,0
2003,1,12,19,30,-19.61,-20.84,0.025,0.025,0,0,-7.902,0.063,0
2003,1,12,20,0,-18.11,-19.59,0.03,0.029,0,0,-8.24,0.063,0
2003,1,12,20,30,-20.89,-21.62,0.027,0.027,0,0,-8.57,0.063,0
2003,1,12,21,0,-21.49,-21.98,0.028,0.028,0,0,-8.88,0.063,0
2003,1,12,21,30,-21.4,-21.95,0.029,0.029,0,0,-9.17,0.063,0
2003,1,12,22,0,-21.69,-22.16,0.029,0.029,0,0,-9.44,0.063,0
2003,1,12,22,30,-22.95,-23.66,0.028,0.028,0,0,-9.7,0.063,0
2003,1,12,23,0,-22.63,-23.11,0.03,0.03,0,0,-9.95,0.063,0
2003,1,12,23,30,-20.85,-21.33,0.032,0.033,0.007,0,-10.19,0.063,0
2003,1,13,0,0,-21.84,-22.35,0.03,0.031,0,0,-10.39,0.063,0
2003,1,13,0,30,-22.15,-22.7,0.03,0.031,0,0,-10.59,0.062,0
2003,1,13,1,0,-22.81,-23.31,0.03,0.031,0,0,-10.78,0.062,0
2003,1,13,1,30,-22.19,-22.84,0.033,0.033,0.229,0,-10.97,0.062,0
2003,1,13,2,0,-20.32,-21.06,0.034,0.034,0,0,-11.15,0.062,0
2003,1,13,2,30,-20.62,-22.89,0.03,0.029,0,0,-11.31,0.062,0
2003,1,13,3,0,-22,-25.06,0.03,0.028,0,0,-11.48,0.062,0
2003,1,13,3,30,-23.12,-26.44,0.026,0.026,0,0,-11.65,0.062,0
2003,1,13,4,0,-24.86,-25.95,0.029,0.029,0,0,-11.84,0.062,0
2003,1,13,4,30,-23.81,-25.02,0.03,0.03,0,0,-12.01,0.062,0
2003,1,13,5,0,-24.05,-24.78,0.031,0.032,0,0,-12.16,0.061,0
2003,1,13,5,30,-23.72,-24.93,0.03,0.03,0,0,-12.3,0.061,0
2003,1,13,6,0,-24.34,-25.92,0.03,0.029,0,0,-12.44,0.061,0
2003,1,13,6,30,-24.16,-25.61,0.028,0.029,0,0,-12.58,0.061,0
2003,1,13,7,0,-25.29,-25.91,0.029,0.03,0,0,-12.72,0.061,0
2003,1,13,7,30,-24.48,-25.37,0.031,0.031,0,0,-12.85,0.061,0
2003,1,13,8,0,-24.97,-26.4,0.032,0.03,0,0,-12.98,0.061,0
2003,1,13,8,30,-22.52,-26.25,0.03,0.029,0.562,2.617,-13.1,0.061,0
2003,1,13,9,0,-23.18,-25.67,0.03,0.031,24.86,32.53,-13.22,0.06,0
2003,1,13,9,30,-16.21,-16.35,0.046,0.048,117.3,121.7,-13.33,0.06,0
2003,1,13,10,0,-12.88,-12.5,0.044,0.046,209.3,253.9,-13.37,0.06,0
2003,1,13,10,30,-12.36,-11.97,0.05,0.051,301,400.3,-13.34,0.06,0
